text,target
"['see', 'thing', 'there', 'one', 'way', 'teach', 'someon', 'rais', 'awar', 'anyway', '..', 'time', 'real', 'work', '::']",1.0
"['go', 'go', 'franc', 'go', ':)']",1.0
"['stage', 'time', 'portsmouth', 'live', ':)', 'x']",1.0
"['thank', 'link', ':)', 'x']",1.0
"['glad', 'sonal', ':)', 'instagram', ""what'"", 'id']",1.0
"['hungri', ':-)']",1.0
"['hmmm', 'think', 'night', 'better', ':)']",1.0
"['bit', 'fun', '...', 'pedant', ':-)']",1.0
"['life', ':)', 'start', 'window']",1.0
"['pick', 'pleas', 'employ', ':)']",1.0
"['new', 'real', 'madrid', 'away', 'kit', 'look', 'like', 'night', 'dress', 'tho', '...', 'like', ':d']",1.0
"['ack', 'think', 'read', ':)', 'heard', 'good', 'thing', 'far', 'seem', '..', 'awesom', 'hih', ':)']",1.0
"['get', 'readi', 'choir', 'member', ':-)']",1.0
"['rosidbinr', 'follback', 'ya', ':)']",1.0
"['c', 'least', 'duke', 'earl', ':d']",1.0
"['take', 'good', 'care', 'tau', 'awak', ':)']",1.0
"['look', 'like', 'great', 'fun', ':)']",1.0
"['orayt', 'rock', 'roll', 'world', ':d']",1.0
"['sweet', ':)', 'u', 'knw', 'tri', 'open', 'block', 'dikha', 'reh', 'h', '..']",1.0
"['know', '..', ""i'm"", 'alright', ':)']",1.0
"['hi', 'would', 'like', 'concert', 'let', 'know', 'citi', 'countri', ""i'll"", 'start', 'work', 'thank', ':)']",1.0
"['adolf', 'hitler', '...', 'obstacl', 'exist', 'surrend', 'broken', ':-)']",1.0
"['thank', 'bro', ':d']",1.0
"['check', 'new', 'articl', 'blog', ':)', 'app', 'terrif']",1.0
"['know', 'would', ':)']",1.0
"['advaddict', 'follback', 'ya', ':)']",1.0
"['see', ':)', 'babi', 'jimin']",1.0
"['id', 'grate', 'gift', 'notanapolog', ':-)']",1.0
"['hit', 'map', 'googl', 'inform', 'look', 'like', 'quit', 'pretti', 'littl', 'place', ':)']",1.0
"['ok', 'nice', ':)', 'btw', '..', 'come', 'today', '..', 'tri', 'fix', 'packag', 'depend']",1.0
"[""i'm"", 'motherfuck', 'happi', ""that'"", 'matter', ':-)']",1.0
"['listen', 'life', 'later', ':)']",1.0
"['read', ""david'"", 'tweet', 'think', 'damn', 'one', 'month', 'summer', 'left', 'suck', 'realiz', 'start', 'colleg', 'august', 'th', ':)']",1.0
"['wifi', 'steroid', 'today', ':d']",1.0
"['ha', 'thought', 'made', 'sure', ':)']",1.0
"['alansmithpart', 'follback', 'ya', ':)']",1.0
"['yay', 'happi', 'public', 'month', 'ask', 'order', ':)']",1.0
"['servu', 'alic', 'bonasio', 'happi', ""doido'"", 'famili', ':)', 'tell', 'task', 'want', 'deleg', 'today']",1.0
"['thank', 'love', 'ff', 'right', 'back', 'love', 'day', ':)']",1.0
"['aaahhh', 'see', '...', ':)']",1.0
"['go', 'tell', 'whole', 'world', 'touch', ':-)']",1.0
"['thank', 'jen', '...', 'top', 'weekend', 'everyon', ':)']",1.0
"['add', 'inform', ':)', 'virgin', 'mean', 'bleed', 'die', 'right', 'virgin', 'mean']",1.0
"['volunt', 'one', ':p']",1.0
"['nice', 'use', 'non-mapbox', 'map', 'still', 'restrict', 'use', 'mapbox', 'basemap', 'contractu', 'speak', ':)']",1.0
"['thank', ""we'll"", 'get', 'ad', 'student', 'research', 'job', 'board', ':)']",1.0
"['visit', 'blog']",1.0
"['love', 'littl', 'bit', ':-)']",1.0
"['love', 'seafood', ':-)']",1.0
"['weltum', 'teh', 'deti', ':p', 'huh', '=d']",1.0
"['oh', 'okay', 'sure', 'soon', 'enough', ':)']",1.0
"['follow', 'part', 'annoy', 'twitter', 'group', 'side', 'pleas', ':)']",1.0
"['photoset', 'katmtan', 'swan', 'queen', 'fandom', ':)', 'sorri', 'other', 'blurri', 'far', 'away', '...']",1.0
"['half', 'start', ':d']",1.0
"['fun', 'besok', '..', ':)']",1.0
"['sigh', 'dont', 'b', 'stupid', 'head', 'need', 'urgent', '...', 'pl', 'appli', 'within', ':-)']",1.0
"['hey', 'jame', 'thank', 'tweet', 'current', ':)', 'let', 'us', 'know', 'help', 'anyth', 'els', 'al']",1.0
"['appreci', 'follow', 'like', 'tweet', ':)', 'dorset', 'beauti', 'place']",1.0
"['goddess', ':d']",1.0
"['honestli', 'blast', 'get', 'shitfac', 'chat', 'kind', 'soul', 'donat', 'tonight', 'sing', 'disney', 'song', ':d']",1.0
"['hi', 'doug', 'today', 'thank', 'lot', 'follow', 'look', 'forward', 'tweet', ':)']",1.0
"['count', ':p', 'bnte', 'hain', ';p']",1.0
"['shiiitt', ':)']",1.0
"['..', 'ye', 'sometim', 'pass', ':)']",1.0
"['case', 'cat', 'video', 'mood', 'swear', ':d']",1.0
"['rm', 'still', 'negooo', 'male', ':)']",1.0
"['like', 'sister', 'show', 'said', 'morn', 'welcom', ':-)', 'good', 'day']",1.0
"['madelin', 'littl', 'school', 'run', 'nun', 'group', 'littl', 'girl', ':-)']",1.0
"['anyth', 'need', 'wake', ':)']",1.0
"['good', 'mornin', 'beauti', 'yapster', ':-)', 'happi', 'friday', ':-)', 'xx']",1.0
"['final', 'got', 'pli', 'copi', 'icon', 'happi', 'ye', 'love', 'alchemist', ':d']",1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', 'love', 'x']",1.0
"['ye', 'that', 'good', ':)', 'hope', 'news', 'dayz', 'game', 'preview', ':)']",1.0
"['thug', ':)']",1.0
"['tomorrow', 'lmao', 'hehe', ':d']",1.0
"['sharethelov', 'top', 'highvalu', 'member', 'week', ':)']",1.0
"['thank', 'share', 'enjoy', 'app', 'wish', 'wick', 'weekend', ':)']",1.0
['halsey'],1.0
"['pretti', 'holiday', ':)', 'flipkartfashionfriday']",1.0
"['happi', 'th', 'wed', 'anniversari', 'folk', ':)']",1.0
"['case', 'bae', 'act', 'brand', 'new', ':)']",1.0
"[""i'll"", 'ask', 'first', ""i'll"", 'tell', 'repli', ':)']",1.0
"[""how'"", 'thing', 'look', 'tomorrow', 'anyth', 'look', 'like', 'go', 'wrong', ':)']",1.0
"['complain', 'someon', 'someth', 'middl', 'convers', 'ask', 'go', 'sleep', 'wtf', 'rude', ':)']",1.0
"['stat', 'day', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['hello', ':)', 'get', 'youth', 'job', 'opportun', 'follow']",1.0
"['jgh', 'bond', 'nigg', ':)']",1.0
"['bring', ':)', 'wsalelov']",1.0
"['link', 'readingr', 'wordoftheweek', 'wotw']",1.0
"['us', 'est', '...', 'yeah', 'earn', 'money', 'sleep', '...', 'thing', '...', 'sleep', ':-)', '...']",1.0
"['haha', 'whatev', 'jess', 'know', 'thought', 'surri', 'hill', 'near', 'botani', ':)']",1.0
"['awww', 'cute', ':d']",1.0
"['well', 'gel', 'know', 'think', '...', 'yeah', 'alison', 'might', ':p']",1.0
"['lsa', ':d', ':d', ':d', 'unexpect', 'respons', 'fron', 'unexpect', 'person', ';)']",1.0
"['anoth', 'thankyou', 'debbi', 'carol', ':)', '“', 'thank', 'see', 'record', 'number', 'patient', 'discharg', 'loung', 'yesterday', 'great', '”']",1.0
"['hi', ':)']",1.0
"['wrong', 'turn', 'amaz', 'movi', 'bro', ':)']",1.0
"['got', 'back', 'walmart', ':-)']",1.0
"['ok', 'tri', 'balanc', 'twitter', 'n', 'studi', '..', 'take', 'leav', ':)']",1.0
"['morn', 'hayley', ':-)']",1.0
"['shoulder', 'pad', 'mount', 'inquisitor', 'finish', '...', ':)', 'cosplay', 'cosplayprogress', '…']",1.0
"['problem', 'mike', ':)']",1.0
"['tank', 'u', 'great', 'one', 'hope', 'ur', 'busi', ':)']",1.0
"['issu', 'dunno', 'hous', 'low', 'pay', 'job', 'insecur', 'nh', 'devolut', 'dress', 'patriot', 'like', ':-)']",1.0
"['thank', ':)']",1.0
"['hey', 'halla', 'love', 'group', 'ark', 'nice', 'meet', ""jiyeon'"", 'name', ':)']",1.0
"['want', 'full', 'thing', ':)']",1.0
"['awesom', 'catch', 'buzz', 'video', 'burnt', 'brian', 'smoke', 'mist', 'cool', 'extrem', ':d']",1.0
"['opi', 'avoplex', 'nail', 'cuticl', 'replenish', 'oil', 'ml', 'ideal', 'rough', 'heel', 'elbow', ':)']",1.0
"[""i'm"", 'seriou', 'one', 'amaz', 'submiss', 'done', 'well', 'week', ':)']",1.0
"['realli', 'glad', 'hear', ':)', 'anymor', 'problem', 'need', 'us', ""we'r"", 'tweet', 'away', 'lb']",1.0
"['live', 'good', 'memori', 'alway', 'cherish', 'well', ':)']",1.0
"['last', 'night', 'flip', 'great', 'fun', 'learnt', 'backflip', ':d', 'jumpgiant', 'backflip', 'foampit', '…']",1.0
"['made', 'song', ':d', ':d', 'plz', 'give', 'feedback', 'link', '::', '…']",1.0
"['love', 'usa', ':)']",1.0
"['pamer', ':)']",1.0
"[""here'"", 'invit', 'becom', 'scope', 'influenc', ':)', 'detail']",1.0
"['kind', 'thk', ':)']",1.0
"['kind', 'true', ':p', 'actuallythough']",1.0
"[""today'"", 'art', 'craft', 'session', 'mehtab', 'aunti', ':)']",1.0
"['land', 'gc', 'yeeew', 'pre', 'lan', ':)']",1.0
"['yeey', ':d']",1.0
"['strang', 'enough', 'number', 'point', 'get', 'year', ':)']",1.0
"['idea', 'phone', 'arrang', ':)']",1.0
"['morn', 'twitter', 'peopl', ':d']",1.0
"['littl', 'doodl', 'star', 'comic', 'summon', 'back', 'soon', ':)', 'art', 'doodl']",1.0
"['none', ':)']",1.0
"['mind', 'follback', ':)']",1.0
"['see', 'leg', 'lycra', ':p']",1.0
"['hello', ':)', 'get', 'youth', 'job', 'opportun', 'follow']",1.0
"['ye', 'vincent', ""we'll"", 'definit', 'someth', ':)']",1.0
"['offici', 'account', ':)', 'couldnt', 'find', 'one']",1.0
"['keep', 'go', 'min', 'lol', ':-)']",1.0
"['listen', ':-)', 'buddi', ':-)', 'u', 'wanna', 'play', 'like', ':-)']",1.0
"['welcom', ':)']",1.0
"['thank', 'follow', ':)']",1.0
"['congrat', 'roy', ':d']",1.0
[':p'],1.0
"['agre', 'great', 'advic', ':)']",1.0
"['time', 'need', 'bg', 'img', 'circl', 'crop', 'head', 'help', 'font', ':d', 'thank']",1.0
"['great', 'regret', 'get', 'sign', 'copi', 'deathofgrass', 'john', 'ad', 'thank', 'loan', 'lawnmow', ':-)']",1.0
"['popular', 'charismat', 'man.h', 'thrive', 'long', 'economi', 'n', 'bubbl', 'burst', 'georgi', ':)']",1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', 'love', 'x']",1.0
"['great', ':)']",1.0
"[""i'll"", 'save', ':)']",1.0
"['get', 'hope', 'must', 'travel', 'million', 'year', 'get', 'first', 'place', ':)', 'fl', 'sorri']",1.0
"[':)', 'xx']",1.0
"['kindest', 'heart', 'ever', 'know', ':d']",1.0
"['hey', 'welcom', 'build', ':)', 'drop', 'say', 'hello', 'sometim', 'next', 'week']",1.0
"['thank', 'iceland', 'amaz', 'crazi', 'landscap', 'hope', 'get', 'soon', ':)']",1.0
"['yok', 'lah', '..', 'see', ':p']",1.0
"['go', 'alot', 'easier', 'one', 'way', 'view', ':)']",1.0
"['like', ':)']",1.0
"['cute', 'bag', ':)', 'freebiefriday']",1.0
"['beauti', 'front', 'view', 'la', 'concordia', 'colleg', 'visit', 'reunit', 'friend', 'xxxibmchll', ':)', '…']",1.0
"['view', 'offic', 'pretti', 'awesom', 'ugli', 'side', 'sea', 'side', 'even', 'prettier', ':)']",1.0
"['hello', 'imitatia', 'oe', 'michel', 'leav', 'mention', ':)', 'bot']",1.0
"['wait', 'comeback', 'gross', ':-)']",1.0
"['“', 'treat', 'two', 'differ', 'thing', 'equal', 'form', 'injustic', '”', 'femin', 'ineedfeminismbecaus', '..', 'actual', ':p']",1.0
"['soon', '...', 'forgotten', 'peopl', 'pta', ':-)']",1.0
"['wait', '...', 'everyon', 'photo', 'phone', 'wonder', 'talk', 'lol', ':d']",1.0
"['thank', 'jame', 'stuck', 'cocktail', 'tri', 'next', 'definit', 'recommend', 'virgin', 'redhead', ':)', 'j']",1.0
"['thank', 'rt', 'rose', 'much', 'appreci', ':)']",1.0
"['stat', 'day', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['wacki', ':d']",1.0
"['stat', 'day', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['u', 'rather', 'find', 'best', 'person', 'find', 'worst', 'make', 'ur', 'life', 'easi', 'n', 'other', 'waytoliveahappylif', ':)']",1.0
"['welcom', 'thank', 'follow', 'back', ':-)']",1.0
"['awesom', 'look', 'lot', 'like', 'hoxton', 'holborn', ':)']",1.0
"['thank', 'much', ':)', 'xx']",1.0
[],1.0
"['oh', '...', 'hope', ""he'"", 'okay', 'karen', ""he'"", 'like', 'old', 'dog', ""he'll"", 'start', 'wag', 'bum', 'instead', ':)']",1.0
"['wwooo', 'late', 'nite', 'draw', 'everyon', 'come', 'watch', ':)']",1.0
"['hello', ':)', 'get', 'youth', 'job', 'opportun', 'follow']",1.0
"[""that'"", 'ok', ':)', 'laiten', ""that'"", 'interest', 'would', 'abl', 'tell', 'us', 'card', 'look', 'like', '...']",1.0
"['fell', 'asleep', 'arond', 'realli', 'late', 'consid', 'work', 'exhaust', ':)']",1.0
"['oh', 'mean', 'matur', ':)']",1.0
"['ff', 'keep', 'busi', ':)', 'xx']",1.0
"['thank', 'play', 'journeyp', ':d']",1.0
"['foam', 'insid', ""lady'"", 'bra', 'mob', 'river', ':d', '=d', 'true', 'fals']",1.0
"['send', 'person', 'bulletin', '..', 'well', '..', 'tweet', 'folk', 'fantast', ':)']",1.0
"['spring', 'fiesta', 'make', 'nois', 'awuuu', 'aich', ':)']",1.0
"['sept', 'th', 'rudramadevi', 'anushka', 'gunashekar', 'sir', ':)']",1.0
"['harryxhood', 'realli', 'pretti', 'love', 'feel', 'account', 'yaya', ""that'"", 'nice', ':)', 'talk', 'upset']",1.0
"['ooh', ""what'"", 'read', 'new', 'humanist', 'sound', 'interest', 'seen', 'happi', 'reader', 'magazin', ':)']",1.0
"['usernam', 'chang', ':d']",1.0
"['rape', 'time', '’', 'best', ':d']",1.0
"['school', 'week', ':)']",1.0
"['check', 'ride', 'csrrace', 'android', 'tri', 'free']",1.0
"[':d', 'absolut', 'way', 'mention', 'lack', 'hygien', 'tose', 'long', 'cloth', 'hot', 'temperatur']",1.0
"['chang', 'mani', 'live', ':)', 'love', 'much', 'best', 'idol', 'planet', '♥']",1.0
"['thank', 'alway', 'share', 'love', 'matt', ':)', 'brave', 'weather', 'weekend']",1.0
"['readi', 'geskenya', ':-)']",1.0
"['great', 'work', 'ryan', 'super', 'tidi', 'dm', 'us', 'size', 'address', 'post', 'hagergang', 't-shirt', ':d']",1.0
"['bad', ':d', 'chanhun', 'alreadi', 'individu', 'photoshoot', 'afteral']",1.0
"['sadkaay', 'thark', 'peak', ':)']",1.0
"['well', 'heatwav', ""we'v"", 'lower', 'standard', ':-)']",1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', 'love', 'x']",1.0
"['exam', 'today', ':-)']",1.0
"['well', 'get', 'recruit', 'team', 'doom', 'nasti', 'crew', 'go', 'affili', '>:)']",1.0
"['jazmin', 'bonilla', ':)', 'wanna', 'secret', 'guid', 'get', 'free', 'star', 'kim', 'hollywood', 'check', 'miss', 'bio']",1.0
"['earth', ':)']",1.0
"[':)', 'situat']",1.0
"['cool', ':-)']",1.0
"['cool', ':d']",1.0
"['hi', 'john', 'pleas', 'call', 'go', 'citi', 'hall', 'know', 'someon', 'found', 'ted', 'love', 'day', ':)']",1.0
"['pixgram', 'app', 'creativ', 'slideshow', 'photo', 'music', 'love', 'download', 'pixgram', 'free', ':)']",1.0
"['today', 'happi', 'day', ':)']",1.0
"['yeah', 'sure', ':)']",1.0
"['tent', 'nibbl', 'appl', 'seem', 'okay', ':)', 'xxx']",1.0
"['awww', 'ivi', 'love', 'much', 'wanna', 'meet', 'sho', 'cute', 'sweet', ':d', 'angel', ':)']",1.0
"['btw', 'rememb', '...', ':)']",1.0
"['post', 'vid', ':)']",1.0
"['get', 'tbh', ':p', 'elli', 'superpow', 'live', ""i'm"", 'happi', ':p']",1.0
"['u', 'r', 'obsess', 'oth', 'watch', 'whole', 'show', 'third', 'time', ':)']",1.0
"['thank', 'liam', 'year', ':)']",1.0
"['thank', ':)']",1.0
"['love', 'problem', ':)', 'ngarepfollbackdarinabilahjkt']",1.0
"['stat', 'week', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['lol', 'big', 'beauti', 'appli', 'sunglass', 'jacki', 'sunni', 'never', 'go', 'style', ':)']",1.0
"['welcom', ':)']",1.0
"['okay', ""they'r"", 'even', ':d', 'goodnight']",1.0
"['great', ':)', 'think']",1.0
"['thank', ':)']",1.0
"['happi', 'birthday', 'jlo', ':d', 'forev', 'jlover', 'love', ':)', 'come', 'turkey', 'pleas', ':)']",1.0
"['goodafternoon', 'thank', 'collag', 'love', ':)']",1.0
"['would', 'love', 'treat', 'littl', 'furri', 'friend', 'bruce', ':)', 'x']",1.0
"['read', ':)', 'kunoriforceo', 'ceomonth']",1.0
"['imagin', 'news', 'aayegi', 'k', 'tim', 'wiw', 'bip', 'zareen', 'daisi', '..', ""b'coz"", 'tim', 'normal', 'kart', 'hai', '..', ':p']",1.0
"['okay', 'thank', 'mak', '∗', 'lega', '∗', ':)']",1.0
"['point', ':)', 'market', 'brand']",1.0
"['realli', 'realli', 'realli', 'realli', 'realli', 'realli', 'like', ':)', ':)', 'psygustokita']",1.0
"['thank', 'much', 'share', 'delight', 'enjoy', 'day', 'us', ':-)']",1.0
"['work', 'keep', 'smile', ':)']",1.0
"['lucki', 'thank', 'sa', 'spag', 'cake', ':)']",1.0
"['thank', 'follow', 'back', ':)']",1.0
"['hello', ':)']",1.0
"['boat', 'busi', 'mayb', 'outboard', ';)', 'come', 'back', 'spell', 'reboard', ':)', 'fire', 'offboard', 'hr']",1.0
"['good', 'morn', 'sn', 'dg', 'stop', 'follow', 'follow', 'sign', 'instead', 'soon', 'see', ':)']",1.0
"[""i'm"", 'play', 'brain', 'dot', 'braindot']",1.0
[':-)'],1.0
"['hi', 'would', 'like', 'concert', 'let', 'know', 'citi', 'countri', ""i'll"", 'start', 'work', 'thank', ':)']",1.0
"['time', 'fli', ':d']",1.0
"['good', 'system', 'trade', 'bnf', 'point', ':)']",1.0
"['got', 'noth', 'tonight', ""there'"", 'concert', 'join', 'jason', 'rob', 'feb', 'tour', ':)']",1.0
"['victoriasecret', 'store', 'open', 'finland', 'helsinki', 'airport', 'got', 'get', 'plane', 'ticket', 'somewher', ':)']",1.0
"['sweet', '...', 'best', ':)']",1.0
"['beyond', 'excit', 'la', ':-)']",1.0
"['ont', 'tii', 'lng', 'yan', 'nikki', ':)', ';)', ""u'll"", 'get', 'better', 'anytim', 'soon']",1.0
"['good', 'lol', 'see', 'feel', 'night', ':p']",1.0
"['problem', ':)']",1.0
"['steve', 'bell', 'john', 'prescott', 'labour', 'leadership', 'contest', '–', 'cartoon']",1.0
"['upsid', ':d']",1.0
"['thank', 'favorit', 'appreci', ':)']",1.0
"['next', 'time', 'get', 'fact', 'right', 'make', 'statement', '..', ':-)', 'selamathariraya']",1.0
"['run', 'track', 'morn', ':)', 'lovesummertim', 'duke', 'dumont', 'got', 'u', 'offici', 'video', 'ft', 'jax', 'jone']",1.0
"[':)', 'awesomee']",1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', 'love', 'x']",1.0
"['perfect', 'make', 'us', 'happi', 'guy', 'content', ':)']",1.0
"['thank', 'geoff', ':)']",1.0
"['updat', 'finish', 'pack', 'fli', 'stuck', 'room', ':)']",1.0
"['brilliant', ':)']",1.0
"['hey', 'thank', 'follow', ':)']",1.0
"['happi', 'birthday', 'amazingli', 'talant', 'hope', 'year', 'bring', 'happi', 'success', 'deserv', 'cheer', ':)']",1.0
"['enjoy', 'pic', ':d']",1.0
"['fnaf', 'drop', '...', 'look', 'like', 'sleep']",1.0
"[""i'll"", 'sit', 'android', 'phone', 'like', ':)']",1.0
"['follow', 'vsco', ':-)']",1.0
"['thanki', ':d', 'fuck', 'hot', ':d', 'xx']",1.0
"['ff', 'shoot', 'mon', ':)']",1.0
"['ye', ""i'm"", 'btw', 'good', 'hash', 'tag', ':d', 'ifimeetanalien']",1.0
"['yaaay', 'get', 'see', 'bff', 'tomorrow', ':)']",1.0
"['look', 'gorgeou', ':)']",1.0
"['poor', 'littl', 'thing', 'cuti', ':)']",1.0
"['happi', 'weekend', 'everyon', 'smile', 'lot', ':)']",1.0
"['want', 'catch', 'last', ""year'"", 'go', 'youtub', 'page', 'go', 'player', 'section', ':-)']",1.0
"['u', 'follbaaack', ':)']",1.0
"['realli', ""that'"", 'great', 'cool', 'bit', 'az', 'might', 'give', 'cauliflow', 'one', 'attempt', 'thank', ':)']",1.0
"['enjoy', ':)', 'prinsesa']",1.0
"['yaaah', 'famili', 'sa', 'side', 'ng', 'brother', 'law', 'ko', 'back', 'home', 'happi', 'peac', 'mind', 'na', ':)']",1.0
"['amaz', 'news', 'enjoy', 'toy', ':)']",1.0
"['yesss', 'sonaaa', 'beautiful', ':)']",1.0
"['rib', ':)']",1.0
"['think', 'could', 'get', 'sponsor', ':)']",1.0
"['oop', ""here'"", 'anoth', 'one', ""josephine'"", 'mirror', ':)']",1.0
[':)'],1.0
"['cretaperfectm', 'cretaperfectsuv', 'creta', 'load', 'heart', 'day', 'mani', 'heart', ':)']",1.0
"['thank', 'follow', 'telecom', 'happi', 'friday', ':)']",1.0
"['thank', 'retweet', 'judi', ':)']",1.0
"['thank', 'follow', 'us', 'superb', 'friday', ':)', 'ff']",1.0
"['wait', ""we'r"", 'youtub', 'comment', 'section', 'video', 'slightli', 'mention', 'scienc', ':)']",1.0
"['meet', 'rakna', ':-)', 'alreadi', 'love', 'littl', 'guy', 'much']",1.0
"['r', 'u', ':-)']",1.0
"['ew', 'whose', 'play', 'fifa', 'wow', 'sound', 'like', 'good', 'lineup', ':)']",1.0
"['thank', ':)', 'surviv', 'px', 'either', ""i'm"", 'p', ""that'"", 'easi', 'version', ':)']",1.0
"['dishoom', 'make', 'way', 'rajnigandha', ':)', 'day', 'go', 'share', 'u', 'version', 'beauti', 'song']",1.0
"['leader', 'minju', 'rapper', 'yuna', 'lead', 'vocal', 'yujin', 'visual', 'makna', 'jane', ':)']",1.0
"['liter', 'give', 'get', 'gener', 'ticket', 'tri', 'one', 'time', 'final', 'got', 'g', ':-)']",1.0
"['hah', 'given', 'hawk', 'fan', 'say', 'greatest', 'side', 'histori', 'along', 'team', 'talkback', 'fun', ':d']",1.0
"[""i'm"", 'sure', 'worth', 'wait', 'excit', ':-)', 'x']",1.0
"['process', 'list', 'featur', 'mostli', ""cinema'"", ':)']",1.0
"['also', 'went', 'drive', 'hour', 'today', 'main', 'road', 'shop', 'went', 'quit', 'well', ':)', 'thank']",1.0
"['wait', 'defend', 'new', 'fashion', 'atroc', ':p']",1.0
"['�', 'pandimension', 'see', 'manifest', ':)']",1.0
"['hey', 'inform', 'give', 'argo', 'card', 'ring', ':)', 'nad']",1.0
"['jealou', ':)', 'ye', 'plezzz', 'im', 'hungri', 'rn']",1.0
"['hey', 'think', ""i'm"", 'gonna', 'asthma', 'attack', 'inhal', 'omg', 'r', 'u', 'gonna', 'ok', 'yeah', 'u', 'took', 'breath', 'away', ':)']",1.0
"[""we'r"", 'alway', 'want', 'talk', ':)']",1.0
"['left', 'good', 'fit', 'team', 'goodluck', 'futur', 'guy', ':)']",1.0
"['fantast', 'brilliant', 'news', ':)']",1.0
"['blog', 'post', 'hunger', 'game', 'mockingjay', 'part', '):', 'teaser', ':-)', 'thehungergam']",1.0
"['everyon', 'ador', 'talk', 'long', 'left', 'new', 'fan', 'knew', 'would', 'case', ':-)']",1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', 'love', 'x']",1.0
"['hey', 'reina', ':)', 'sorri', 'sound', 'weird', 'felt', 'like', 'cri']",1.0
"['blog', ':)', 'excus', 'problem', 'attend']",1.0
"['john', 'fav', ':)', 'also', ""can't"", 'wait', 'see']",1.0
"['thank', ':)']",1.0
"['happi', 'friday', 'whn', 'u', 'birthday', 'u', 'younger', 'sister', ':d', ':)']",1.0
"['good', 'go', 'andr', 'keep', ':)']",1.0
"['mamayang', 'pm', 'part', 'someth', 'magic', 'radio', ':)']",1.0
"['hahaha', 'agre', 'sir', '...', ':d']",1.0
"['powi', 'close', 'shropshir', 'border', ':)']",1.0
"['pick', 'pleas', 'employ', ':)']",1.0
"[""school'"", 'final', 'three', 'week', 'left', ""i'm"", 'back', 'san', 'diego', ':)']",1.0
"['jump', 'time', ':p']",1.0
"['support', ':d']",1.0
"['thank', ':)']",1.0
"['lol', ':)', 'thank', 'definit', 'sourc', 'appeas', '...']",1.0
"['worri', 'let', 'us', 'know', 'goe', ':)', '¦', 'aj']",1.0
"['ever', 'situat']",1.0
"['kid', 'certain', 'action', 'littl', 'grunt']",1.0
"['sc', ':)']",1.0
"['would', 'call', 'anti-christ', ':d']",1.0
"['get', 'big', ':-)']",1.0
"['thank', 'share', 'ju', ':d']",1.0
"['ye', ':)', 'pic', '—']",1.0
"['ye', 'jack', 'fuck', ':)', 'thank']",1.0
"['pleas', 'read', 'repli', 'dm', 'pleas', '..', ':)']",1.0
"['brilliant', ':-)']",1.0
"['come', 'one', 'everi', 'bad', ':)']",1.0
"['halfway', 'around', 'world', 'got', 'noth', 'better', 'go', 'ex', 'best', 'friend', ""who'"", 'forgotten', ':-)']",1.0
"['peopl', 'anyth', 'postiv', 'say', 'keep', 'opinion', ':)', 'look', 'good', 'strong', 'alway']",1.0
"['luv', 'ur', 'avi', ':)']",1.0
